timestamp_minute,road_id,vehicle_count,avg_speed_kmph,road_length_km,engine_load_factor,estimated_fuel_L,carbon_emission_gps
3,65625,7,49.96,1.458,1.15,0.0236,0.91
4,65625,6,29.55,0.336,1.04,0.0071,0.27
0,65626,4,49.11,0.698,1.1,0.0063,0.24
1,65626,6,34.65,1.979,0.96,0.0328,1.26
2,65626,5,54.36,1.553,1.18,0.0169,0.65
3,65626,5,42.67,1.435,0.86,0.0145,0.56
4,65626,2,52.46,0.51,1.06,0.0021,0.08
0,65627,3,36.51,1.961,1.01,0.0163,0.63
1,65627,4,41.54,1.003,1.01,0.0097,0.38
2,65627,6,43.0,1.009,1.19,0.0168,0.64
3,65627,5,40.91,0.107,1.22,0.0016,0.06
4,65627,4,45.21,1.086,0.95,0.0091,0.35
0,65628,5,56.15,1.168,1.14,0.0119,0.46
1,65628,7,29.52,0.897,0.83,0.0177,0.68
2,65628,3,30.64,1.996,1.29,0.0252,0.97
3,65628,7,39.18,0.645,0.8,0.0092,0.35
4,65628,7,45.36,1.666,0.78,0.0201,0.77
0,65629,5,23.91,0.62,0.94,0.0121,0.47
1,65629,5,35.31,1.776,1.01,0.0255,0.98
2,65629,4,58.18,0.833,1.14,0.0065,0.25
3,65629,4,29.09,0.789,0.88,0.0095,0.37
4,65629,8,41.16,0.972,0.76,0.0144,0.55
0,65630,9,43.83,0.579,1.07,0.0128,0.49
1,65630,4,27.76,0.147,1.11,0.0023,0.09
2,65630,11,54.51,1.874,0.71,0.0268,1.03
3,65630,4,41.9,0.301,0.91,0.0026,0.1
4,65630,6,27.68,1.933,1.05,0.0439,1.69
0,65631,7,32.09,0.234,1.23,0.0063,0.24
1,65631,2,23.74,0.118,1.01,0.001,0.04
2,65631,3,47.88,1.802,1.25,0.0141,0.54
3,65631,9,41.56,0.965,1.1,0.0229,0.88
4,65631,8,49.08,0.653,0.9,0.0096,0.37
0,65632,5,43.76,1.876,1.01,0.0217,0.84
1,65632,4,59.69,0.432,1.28,0.0037,0.14
2,65632,2,52.18,1.392,0.82,0.0044,0.17
3,65632,3,53.11,1.785,1.29,0.013,0.5
4,65632,5,33.48,1.973,1.29,0.038,1.46
0,65633,8,54.4,1.192,1.01,0.0176,0.68
1,65633,5,42.27,0.394,0.85,0.004,0.15
2,65633,5,36.11,1.235,1.18,0.0203,0.78
3,65633,8,35.4,1.692,0.91,0.0349,1.34
4,65633,3,26.85,0.346,1.02,0.0039,0.15
0,65634,6,56.67,0.244,0.95,0.0024,0.09
1,65634,1,32.18,1.921,0.98,0.0059,0.23
2,65634,4,42.72,1.327,0.94,0.0117,0.45
3,65634,2,35.77,1.631,1.28,0.0116,0.45
4,65634,4,48.04,0.276,1.02,0.0023,0.09
0,65635,4,45.7,0.516,0.96,0.0043,0.17
1,65635,6,50.4,0.411,0.98,0.0048,0.18
2,65635,6,42.61,0.566,1.13,0.009,0.35
3,65635,3,38.78,0.304,1.08,0.0025,0.1
4,65635,6,34.59,0.253,0.79,0.0035,0.13
0,65636,6,35.1,1.763,0.81,0.0243,0.94
1,65636,6,39.91,1.138,1.03,0.0176,0.68
2,65636,2,41.19,1.164,1.17,0.0066,0.26
3,65636,4,35.25,1.235,1.19,0.0167,0.64
4,65636,5,43.95,0.306,0.9,0.0031,0.12
0,65637,7,39.39,1.14,0.88,0.0179,0.69
1,65637,4,35.5,0.879,1.26,0.0125,0.48
2,65637,4,20.29,0.97,0.95,0.0182,0.7
3,65637,3,59.84,0.792,0.79,0.0032,0.12
4,65637,7,45.91,1.666,0.92,0.0234,0.9
0,65638,5,33.79,0.456,1.0,0.0067,0.26
1,65638,4,40.21,0.636,0.8,0.0051,0.2
2,65638,10,76.52,0.274,0.96,0.0034,0.13
3,65638,7,51.15,1.488,1.12,0.0227,0.88
4,65638,7,23.31,1.525,1.29,0.0593,2.28
0,65639,2,28.3,1.809,1.02,0.0131,0.5
1,65639,6,20.87,0.621,0.78,0.0139,0.53
2,65639,2,44.73,1.507,0.81,0.0055,0.21
3,65639,6,25.4,0.582,0.85,0.0117,0.45
4,65639,8,24.23,1.105,1.12,0.0409,1.57
0,65640,10,35.86,0.807,0.97,0.0219,0.84
1,65640,1,39.48,0.269,1.04,0.0007,0.03
2,65640,5,40.25,0.288,0.89,0.0032,0.12
3,65640,4,40.57,1.749,1.1,0.019,0.73
4,65640,4,41.26,0.147,0.71,0.001,0.04
0,65641,8,45.06,1.7,0.91,0.0276,1.06
1,65641,5,19.47,0.151,0.95,0.0037,0.14
2,65641,5,60.09,0.408,1.19,0.004,0.16
3,65641,0,49.92,1.107,1.29,0.0,0.0
4,65641,9,29.21,1.813,0.98,0.055,2.12
0,65642,3,28.85,1.731,1.24,0.0224,0.86
1,65642,6,52.49,0.946,1.14,0.0123,0.48
2,65642,5,48.43,1.503,1.26,0.0195,0.75
3,65642,6,41.39,1.059,1.26,0.0193,0.74
4,65642,3,38.53,0.938,0.94,0.0069,0.26
0,65643,8,37.92,0.337,1.02,0.0073,0.28
1,65643,5,39.3,0.35,0.84,0.0037,0.14
2,65643,6,26.77,1.736,0.88,0.0342,1.32
3,65643,0,55.74,0.98,0.86,0.0,0.0
4,65643,3,30.11,1.386,1.23,0.0169,0.65
0,65644,5,31.14,1.329,0.81,0.0173,0.67
1,65644,4,29.37,1.783,1.28,0.0311,1.2
2,65644,5,37.75,1.688,0.95,0.0212,0.82
3,65644,7,33.8,0.281,1.23,0.0071,0.27
4,65644,7,35.46,1.125,1.24,0.0274,1.06
0,65645,9,25.67,0.504,1.21,0.0213,0.82
1,65645,5,41.57,0.583,1.05,0.0073,0.28
2,65645,3,54.18,0.773,1.06,0.0045,0.17
3,65645,2,37.08,1.731,0.96,0.009,0.35
4,65645,8,51.11,0.802,0.91,0.0115,0.44
0,65646,6,46.22,0.418,1.21,0.0066,0.25
1,65646,3,32.75,1.662,0.85,0.0129,0.5
2,65646,4,41.17,1.618,0.9,0.0142,0.55
3,65646,0,46.73,0.504,0.89,0.0,0.0
4,65646,5,37.07,0.233,0.77,0.0024,0.09
0,65647,6,54.44,0.927,1.07,0.0109,0.42
1,65647,6,46.21,0.279,1.08,0.0039,0.15
2,65647,1,54.61,1.329,1.12,0.0027,0.1
3,65647,8,26.82,1.072,1.19,0.0379,1.46
4,65647,6,39.69,1.111,1.09,0.0184,0.71
0,65648,5,38.93,1.207,0.7,0.0109,0.42
1,65648,7,64.42,0.151,1.25,0.002,0.08
2,65648,7,26.72,0.976,0.98,0.025,0.96
3,65648,7,30.51,1.194,1.13,0.0311,1.2
4,65648,4,33.82,0.507,0.79,0.0047,0.18
0,65649,2,49.71,0.868,1.27,0.0044,0.17
1,65649,7,29.21,1.688,0.91,0.0367,1.41
2,65649,3,53.6,1.178,0.93,0.0061,0.24
3,65649,5,40.58,0.604,0.77,0.0057,0.22
4,65649,10,46.19,1.968,1.11,0.0472,1.82
0,65650,3,25.73,0.94,1.26,0.0138,0.53
1,65650,6,50.11,0.276,0.94,0.0031,0.12
2,65650,6,42.55,1.621,0.72,0.0166,0.64
3,65650,2,27.59,0.351,1.21,0.0031,0.12
4,65650,3,36.93,0.501,1.27,0.0052,0.2
0,65651,2,44.34,1.329,1.18,0.0071,0.27
1,65651,5,40.94,1.38,0.99,0.0168,0.64
2,65651,5,42.44,0.286,0.9,0.003,0.12
3,65651,5,43.31,0.642,1.29,0.0096,0.37
4,65651,5,18.18,1.452,1.0,0.0397,1.53
0,65652,10,30.71,0.372,0.95,0.0115,0.44
1,65652,7,42.78,0.671,0.97,0.0107,0.41
2,65652,6,35.97,0.918,1.08,0.0166,0.64
3,65652,6,33.42,1.968,0.96,0.0338,1.3
4,65652,3,19.89,0.2,1.08,0.0032,0.12
0,65653,7,48.18,1.313,0.71,0.0135,0.52
1,65653,6,42.56,1.871,1.05,0.0278,1.07
2,65653,5,29.4,0.962,0.74,0.0122,0.47
3,65653,2,61.44,1.475,1.07,0.0051,0.2
4,65653,7,27.84,1.089,1.16,0.0317,1.22
0,65654,3,21.35,1.677,1.16,0.0273,1.05
1,65654,8,31.87,1.526,1.26,0.0481,1.85
2,65654,6,40.19,1.122,0.79,0.0132,0.51
3,65654,0,49.87,0.106,0.94,0.0,0.0
4,65654,8,36.86,1.778,0.71,0.0274,1.05
0,65655,7,47.06,0.43,0.83,0.0053,0.2
1,65655,7,32.23,0.106,1.2,0.0027,0.11
2,65655,4,38.21,1.553,1.27,0.0207,0.8
3,65655,7,36.35,0.578,1.28,0.0143,0.55
4,65655,4,26.69,0.729,1.18,0.013,0.5
0,65656,4,50.56,0.99,0.8,0.0062,0.24
1,65656,4,44.23,1.187,0.72,0.0077,0.3
2,65656,5,56.15,1.71,1.27,0.0194,0.75
3,65656,2,31.04,1.362,1.13,0.0099,0.38
4,65656,5,42.13,0.441,1.08,0.0057,0.22
0,65657,4,44.16,1.552,0.97,0.0137,0.53
1,65657,7,43.95,0.821,0.73,0.0095,0.37
2,65657,2,45.21,1.649,0.72,0.0052,0.2
3,65657,6,35.86,0.129,1.29,0.0028,0.11
4,65657,3,32.6,1.573,0.74,0.0107,0.41
0,65658,2,48.13,0.711,1.02,0.003,0.12
1,65658,5,22.89,1.466,0.94,0.0301,1.16
2,65658,1,30.95,1.39,1.22,0.0055,0.21
3,65658,5,37.03,0.608,0.89,0.0073,0.28
4,65658,6,52.59,1.987,0.81,0.0183,0.7
0,65659,4,32.87,1.639,1.17,0.0233,0.9
1,65659,3,43.73,1.845,0.99,0.0125,0.48
2,65659,8,43.3,1.624,0.99,0.0296,1.14
3,65659,4,37.32,1.495,1.28,0.0206,0.79
4,65659,7,59.0,0.598,0.78,0.0055,0.21
0,65660,7,33.65,0.799,0.89,0.0147,0.57
1,65660,1,30.79,1.191,1.01,0.0039,0.15
2,65660,5,42.87,1.193,0.78,0.0109,0.42
3,65660,3,47.97,1.363,1.19,0.0101,0.39
4,65660,6,35.49,0.829,0.74,0.0104,0.4
0,65661,5,28.82,0.457,1.23,0.0098,0.38
1,65661,5,40.28,1.436,0.87,0.0156,0.6
2,65661,1,58.87,1.666,1.16,0.0033,0.13
3,65661,3,37.9,0.774,1.29,0.0079,0.3
4,65661,3,37.89,0.584,0.87,0.004,0.15
0,65662,8,24.72,1.599,1.04,0.0541,2.08
1,65662,11,34.72,1.449,0.86,0.0394,1.52
2,65662,6,33.17,1.006,1.23,0.0224,0.86
3,65662,10,38.42,0.574,1.26,0.0188,0.73
4,65662,11,35.15,1.091,0.79,0.0269,1.04
0,65663,4,34.23,0.756,0.89,0.0079,0.3
1,65663,7,40.82,0.966,1.1,0.0182,0.7
2,65663,3,38.85,0.929,0.7,0.005,0.19
3,65663,7,25.52,1.918,0.75,0.0395,1.52
4,65663,6,40.37,0.999,0.8,0.0119,0.46
0,65664,4,47.86,0.59,1.18,0.0058,0.22
1,65664,6,44.86,1.724,1.16,0.0267,1.03
2,65664,3,42.81,0.331,0.74,0.0017,0.07
3,65664,7,43.78,0.635,0.95,0.0096,0.37
4,65664,7,41.48,0.128,0.82,0.0018,0.07
0,65665,8,38.6,0.329,1.28,0.0087,0.34
1,65665,3,42.27,0.812,0.77,0.0044,0.17
2,65665,7,41.1,0.481,0.77,0.0063,0.24
3,65665,3,50.25,1.702,1.29,0.0131,0.5
4,65665,0,45.27,1.852,1.22,0.0,0.0
0,65666,10,31.21,1.819,0.97,0.0565,2.18
1,65666,4,31.14,0.802,1.04,0.0107,0.41
2,65666,8,40.57,0.7,1.28,0.0177,0.68
3,65666,4,47.33,0.658,0.92,0.0051,0.2
4,65666,5,26.76,0.557,1.1,0.0114,0.44
0,65667,4,27.55,1.245,0.8,0.0144,0.56
1,65667,8,29.87,0.551,0.8,0.0119,0.46
2,65667,6,42.34,1.165,1.16,0.0191,0.73
3,65667,8,32.05,1.245,1.29,0.0401,1.54
4,65667,4,50.28,1.269,0.75,0.0076,0.29
0,65668,4,37.31,1.504,0.88,0.0141,0.54
1,65668,9,29.04,1.836,0.86,0.0491,1.89
2,65668,5,40.59,1.78,1.07,0.0235,0.9
3,65668,3,45.97,0.328,1.19,0.0026,0.1
4,65668,3,51.95,0.367,0.79,0.0017,0.06
0,65669,5,27.89,0.88,0.86,0.0136,0.52
1,65669,3,53.87,0.109,1.13,0.0007,0.03
2,65669,1,31.42,0.612,1.02,0.002,0.08
3,65669,3,30.23,0.859,1.03,0.0088,0.34
4,65669,6,42.49,0.142,0.9,0.0018,0.07
0,65670,6,48.15,0.57,1.26,0.0089,0.34
1,65670,6,33.17,0.993,0.8,0.0143,0.55
2,65670,1,61.78,0.881,1.12,0.0016,0.06
3,65670,3,23.08,0.547,0.86,0.0061,0.24
4,65670,2,44.99,1.322,1.12,0.0066,0.25
0,65671,3,32.66,0.464,0.88,0.0037,0.14
1,65671,5,43.23,1.427,0.89,0.0148,0.57
2,65671,2,48.82,1.584,1.2,0.0078,0.3
3,65671,5,15.15,1.367,0.82,0.037,1.42
4,65671,2,43.04,0.502,1.09,0.0025,0.1
0,65672,7,37.17,1.94,0.98,0.0358,1.38
1,65672,4,42.68,0.177,1.12,0.0019,0.07
2,65672,1,36.66,1.046,1.14,0.0033,0.13
3,65672,6,40.11,0.134,0.86,0.0017,0.07
4,65672,3,27.13,1.225,1.01,0.0137,0.53
0,65673,7,22.61,1.409,1.2,0.0521,2.01
1,65673,9,41.58,1.065,1.11,0.0255,0.98
2,65673,3,39.49,0.908,1.18,0.0081,0.31
3,65673,3,38.31,0.35,1.21,0.0033,0.13
4,65673,3,45.44,1.303,0.81,0.0069,0.27
0,65674,4,41.71,0.451,0.94,0.0041,0.16
1,65674,6,48.4,1.09,0.98,0.0133,0.51
2,65674,4,32.41,0.123,0.95,0.0014,0.06
3,65674,6,39.18,1.161,0.71,0.0126,0.48
4,65674,8,27.92,0.725,0.78,0.0163,0.63
0,65675,4,52.62,1.579,1.01,0.0121,0.47
1,65675,6,62.1,0.109,1.14,0.0012,0.05
2,65675,10,33.31,1.48,1.11,0.0492,1.9
3,65675,7,44.45,1.345,0.99,0.0211,0.81
4,65675,5,35.56,0.532,1.25,0.0094,0.36
0,65676,4,36.9,1.744,0.93,0.0175,0.67
1,65676,5,46.89,1.648,0.75,0.0132,0.51
2,65676,3,36.47,0.274,0.72,0.0016,0.06
3,65676,1,32.95,0.688,0.77,0.0016,0.06
4,65676,6,40.77,0.567,1.25,0.0104,0.4
0,65677,5,27.89,0.232,1.27,0.0053,0.2
1,65677,4,47.28,1.173,0.89,0.0088,0.34
2,65677,8,43.84,0.499,1.27,0.0115,0.44
3,65677,7,22.08,0.736,1.11,0.0259,1.0
4,65677,4,22.97,1.579,1.27,0.0348,1.34
0,65678,3,57.11,1.021,1.17,0.0063,0.24
1,65678,4,47.93,1.85,1.18,0.0182,0.7
2,65678,3,33.28,0.354,0.82,0.0026,0.1
3,65678,9,41.65,1.949,0.77,0.0326,1.25
4,65678,6,24.63,0.138,1.01,0.0034,0.13
0,65679,4,16.94,0.553,1.0,0.0131,0.5
1,65679,3,59.73,0.478,0.78,0.0019,0.07
2,65679,5,40.1,0.671,0.8,0.0067,0.26
3,65679,2,38.32,1.943,0.77,0.0079,0.3
4,65679,5,37.24,1.789,1.29,0.031,1.19
0,65680,2,45.6,1.914,1.01,0.0085,0.33
1,65680,4,40.33,0.921,1.28,0.0117,0.45
2,65680,5,55.51,1.478,1.04,0.0138,0.53
3,65680,4,43.42,0.916,1.22,0.0103,0.4
4,65680,4,60.03,1.159,0.83,0.0064,0.25
0,65681,7,41.8,1.02,1.24,0.0212,0.81
1,65681,0,24.88,1.168,0.85,0.0,0.0
2,65681,3,38.6,0.43,0.8,0.0027,0.1
3,65681,7,25.26,0.448,1.17,0.0145,0.56
4,65681,5,50.08,0.567,0.74,0.0042,0.16
0,65682,8,55.11,0.352,0.81,0.0041,0.16
1,65682,5,20.26,0.916,1.22,0.0277,1.06
2,65682,9,54.47,0.253,1.28,0.0054,0.21
3,65682,2,34.93,1.02,1.2,0.007,0.27
4,65682,5,20.66,0.263,0.85,0.0054,0.21
0,65683,7,42.02,0.297,0.84,0.0041,0.16
1,65683,4,48.54,0.65,1.06,0.0057,0.22
2,65683,4,35.44,0.12,1.12,0.0015,0.06
3,65683,4,42.41,1.383,0.9,0.0117,0.45
4,65683,8,38.54,0.277,1.22,0.007,0.27
0,65684,4,46.75,1.86,1.12,0.0179,0.69
1,65684,6,33.64,0.604,0.98,0.0106,0.41
2,65684,6,23.51,0.549,1.29,0.0181,0.7
3,65684,12,75.09,0.292,0.89,0.0042,0.16
4,65684,2,48.35,1.743,0.9,0.0065,0.25
0,65685,2,34.19,0.117,1.11,0.0008,0.03
1,65685,3,42.65,1.678,0.82,0.0097,0.37
2,65685,5,12.94,0.244,0.78,0.0074,0.28
3,65685,6,68.82,1.636,1.01,0.0145,0.56
4,65685,6,26.48,1.546,0.86,0.03,1.16
0,65686,8,42.05,1.402,0.73,0.0196,0.75
1,65686,6,34.07,1.547,0.92,0.0251,0.97
2,65686,6,41.67,1.034,1.22,0.0181,0.7
3,65686,4,61.99,0.908,0.92,0.0054,0.21
4,65686,9,33.12,1.097,1.17,0.035,1.35
0,65687,3,42.5,0.799,1.07,0.006,0.23
1,65687,9,33.74,1.265,0.9,0.0305,1.17
2,65687,6,52.43,0.355,1.28,0.0052,0.2
3,65687,6,41.22,1.062,1.11,0.0171,0.66
4,65687,2,60.04,0.831,1.19,0.0033,0.13
0,65688,5,39.12,0.771,1.01,0.01,0.38
1,65688,7,30.13,1.591,1.01,0.0373,1.44
2,65688,4,32.84,1.001,1.18,0.0144,0.55
3,65688,2,32.44,0.315,0.73,0.0014,0.05
4,65688,4,57.18,1.608,1.06,0.0119,0.46
0,65689,1,41.7,1.843,1.11,0.0049,0.19
1,65689,6,36.37,0.32,1.1,0.0058,0.22
2,65689,7,48.73,1.702,0.88,0.0214,0.83
3,65689,1,39.76,0.642,0.91,0.0015,0.06
4,65689,2,44.04,1.794,0.96,0.0078,0.3
0,65690,4,36.69,1.527,0.74,0.0123,0.47
1,65690,2,64.4,1.242,1.25,0.0048,0.19
2,65690,7,46.84,0.765,0.97,0.0111,0.43
3,65690,7,32.38,0.141,1.25,0.0038,0.15
4,65690,5,33.59,0.838,0.89,0.0111,0.43
0,65691,6,46.69,0.47,1.15,0.007,0.27
1,65691,5,46.39,0.189,1.21,0.0025,0.1
2,65691,4,44.22,1.816,1.18,0.0193,0.74
3,65691,11,34.41,1.936,0.8,0.0496,1.91
4,65691,3,34.54,1.666,1.08,0.0156,0.6
0,65692,3,32.5,0.885,0.92,0.0075,0.29
1,65692,4,34.03,0.231,1.16,0.0032,0.12
2,65692,4,52.56,1.781,0.95,0.0128,0.49
3,65692,4,52.14,0.755,1.22,0.0071,0.27
4,65692,4,47.23,1.215,1.08,0.0111,0.43
0,65693,6,52.53,0.427,1.26,0.0062,0.24
1,65693,6,55.62,0.237,0.88,0.0023,0.09
2,65693,8,33.18,0.138,0.9,0.003,0.12
3,65693,4,49.75,1.467,0.93,0.0109,0.42
4,65693,6,34.37,1.501,0.79,0.0208,0.8
0,65694,2,56.95,0.721,0.83,0.0021,0.08
1,65694,3,34.49,0.878,0.93,0.0071,0.27
2,65694,0,45.98,0.843,0.75,0.0,0.0
3,65694,4,39.5,0.418,0.88,0.0037,0.14
4,65694,5,45.8,0.461,1.12,0.0056,0.22
0,65695,3,36.81,1.269,0.85,0.0088,0.34
1,65695,5,37.55,0.907,1.21,0.0146,0.56
2,65695,4,50.6,0.296,0.77,0.0018,0.07
3,65695,9,51.15,1.416,1.02,0.0254,0.98
4,65695,3,61.37,0.839,1.2,0.0049,0.19
0,65696,6,37.61,0.882,0.76,0.0107,0.41
1,65696,4,60.69,0.148,1.2,0.0012,0.05
2,65696,7,49.76,1.912,1.3,0.0348,1.34
3,65696,7,45.48,0.741,0.74,0.0084,0.32
4,65696,5,27.33,0.466,0.84,0.0072,0.28
0,65697,0,50.84,0.957,0.84,0.0,0.0
1,65697,6,47.46,0.201,1.1,0.0028,0.11
2,65697,6,65.46,0.936,0.9,0.0077,0.3
3,65697,7,34.71,1.738,1.01,0.0354,1.36
4,65697,7,58.23,0.926,1.14,0.0127,0.49
0,65698,5,46.77,1.354,1.05,0.0152,0.58
1,65698,3,41.62,0.638,0.72,0.0033,0.13
2,65698,4,45.87,1.25,0.92,0.01,0.39
3,65698,2,36.83,1.112,0.78,0.0047,0.18
4,65698,6,48.75,1.21,0.85,0.0126,0.49
0,65699,7,24.68,0.764,0.83,0.0179,0.69
1,65699,6,13.31,0.797,0.88,0.0318,1.22
2,65699,5,56.29,0.109,1.26,0.0012,0.05
3,65699,1,37.04,1.01,1.02,0.0028,0.11
4,65699,5,63.91,0.312,0.99,0.0024,0.09
0,65700,7,46.68,1.153,1.23,0.0213,0.82
1,65700,4,43.07,1.715,1.03,0.0164,0.63
2,65700,5,57.55,1.552,1.27,0.0172,0.66
3,65700,7,47.49,0.516,0.86,0.0065,0.25
4,65700,5,49.52,0.186,0.98,0.0018,0.07
0,65701,8,54.65,1.702,0.97,0.0241,0.93
1,65701,5,38.15,1.845,1.01,0.0245,0.94
2,65701,5,47.41,0.317,1.18,0.0039,0.15
3,65701,1,40.93,0.396,0.71,0.0007,0.03
4,65701,8,46.45,0.477,1.01,0.0083,0.32
0,65702,4,60.67,0.923,1.24,0.0075,0.29
1,65702,10,45.12,1.596,1.02,0.0362,1.39
2,65702,3,40.25,0.95,0.82,0.0058,0.22
3,65702,6,24.81,1.935,1.08,0.0504,1.94
4,65702,6,19.35,0.659,0.75,0.0152,0.59
0,65703,5,68.6,0.777,0.83,0.0047,0.18
1,65703,6,40.58,0.45,0.79,0.0052,0.2
2,65703,4,32.87,1.05,0.84,0.0108,0.41
3,65703,6,35.42,0.34,1.15,0.0066,0.26
4,65703,3,41.64,1.966,1.16,0.0164,0.63
0,65704,4,31.62,0.295,0.76,0.0028,0.11
1,65704,8,49.55,1.357,1.12,0.0246,0.95
2,65704,0,43.11,1.732,1.1,0.0,0.0
3,65704,5,27.79,1.627,0.95,0.0278,1.07
4,65704,6,29.85,1.181,1.19,0.0283,1.09
0,65705,3,27.28,1.977,0.77,0.0167,0.64
1,65705,4,45.01,1.021,1.11,0.01,0.39
2,65705,6,45.68,1.417,1.03,0.0192,0.74
3,65705,2,20.42,1.454,1.25,0.0178,0.69
4,65705,5,40.7,1.745,0.85,0.0182,0.7
0,65706,2,35.78,1.088,0.85,0.0051,0.2
1,65706,8,52.64,1.044,1.09,0.0173,0.67
2,65706,0,42.51,0.496,0.8,0.0,0.0
3,65706,4,43.55,0.352,0.89,0.0029,0.11
4,65706,1,48.64,0.614,1.28,0.0016,0.06
0,65707,4,28.08,1.417,1.11,0.0223,0.86
1,65707,5,27.42,1.883,1.12,0.0384,1.48
2,65707,5,36.88,1.977,0.75,0.0201,0.77
3,65707,7,48.95,0.259,0.84,0.0031,0.12
4,65707,6,32.27,1.416,1.1,0.029,1.12
0,65708,9,25.0,1.324,0.88,0.042,1.62
1,65708,2,39.49,1.382,0.91,0.0064,0.25
2,65708,5,32.43,1.581,0.96,0.0234,0.9
3,65708,5,37.09,0.291,0.72,0.0028,0.11
4,65708,3,48.99,0.451,0.99,0.0027,0.1
0,65709,8,47.09,1.536,0.75,0.0195,0.75
1,65709,7,38.64,0.907,0.88,0.0145,0.56
2,65709,1,34.59,1.176,1.03,0.0035,0.14
3,65709,6,34.2,0.827,1.01,0.0146,0.56
4,65709,7,33.51,0.567,0.88,0.0104,0.4
0,65710,3,63.99,1.229,0.77,0.0044,0.17
1,65710,7,34.4,0.896,1.26,0.023,0.89
2,65710,4,31.98,0.45,1.1,0.0062,0.24
3,65710,4,40.48,1.586,1.0,0.0156,0.6
4,65710,8,25.61,1.049,0.76,0.0249,0.96
0,65711,3,47.69,1.654,1.08,0.0112,0.43
1,65711,8,56.67,1.835,1.24,0.032,1.23
2,65711,7,55.06,0.324,1.02,0.0042,0.16
3,65711,4,30.52,1.302,0.86,0.0147,0.56
4,65711,4,51.54,1.584,0.78,0.0096,0.37
0,65712,8,38.27,0.227,0.87,0.0041,0.16
1,65712,3,34.92,0.431,0.86,0.0032,0.12
2,65712,6,29.39,1.685,0.98,0.0337,1.3
3,65712,7,31.64,1.211,1.26,0.0338,1.3
4,65712,10,30.43,1.268,0.73,0.0306,1.18
0,65713,8,38.79,0.757,0.83,0.0129,0.5
1,65713,5,47.98,1.503,0.81,0.0127,0.49
2,65713,9,43.14,1.586,0.94,0.0312,1.2
3,65713,6,13.31,1.213,0.97,0.0531,2.04
4,65713,6,51.93,0.113,0.97,0.0013,0.05
0,65714,8,33.56,1.785,1.19,0.0507,1.95
1,65714,5,40.99,1.835,1.13,0.0252,0.97
2,65714,5,37.37,1.903,0.87,0.0222,0.85
3,65714,3,53.35,1.395,1.14,0.0089,0.34
4,65714,7,45.61,0.903,1.06,0.0147,0.57
0,65715,6,50.32,0.185,0.78,0.0017,0.07
1,65715,2,46.5,0.487,0.84,0.0017,0.07
2,65715,5,45.82,0.843,0.74,0.0068,0.26
3,65715,5,36.8,0.428,0.72,0.0042,0.16
4,65715,7,37.24,0.951,1.14,0.0205,0.79
0,65716,5,44.32,1.1,0.8,0.0099,0.38
1,65716,5,39.13,0.174,0.88,0.002,0.08
2,65716,5,35.38,1.255,1.17,0.0208,0.8
3,65716,4,32.9,1.89,1.29,0.0297,1.14
4,65716,8,47.35,1.942,1.08,0.0353,1.36
0,65717,3,45.98,1.158,0.92,0.0069,0.27
1,65717,3,25.79,0.875,1.24,0.0127,0.49
2,65717,5,21.13,0.173,0.89,0.0037,0.14
3,65717,5,40.59,1.971,0.72,0.0175,0.68
4,65717,6,40.19,0.55,0.86,0.0071,0.27
0,65718,4,47.29,0.198,1.22,0.002,0.08
1,65718,3,37.76,0.645,1.01,0.0052,0.2
2,65718,3,38.6,0.997,0.71,0.0055,0.21
3,65718,5,51.54,0.908,1.11,0.0098,0.38
4,65718,5,54.28,0.162,0.71,0.0011,0.04
0,65719,5,46.94,1.346,1.07,0.0154,0.59
1,65719,4,31.83,0.257,0.85,0.0027,0.11
2,65719,3,39.82,0.764,1.26,0.0072,0.28
3,65719,6,25.75,0.751,0.77,0.0135,0.52
4,65719,4,44.38,1.61,0.75,0.0109,0.42
0,65720,8,30.17,1.283,0.85,0.0288,1.11
1,65720,6,35.01,1.903,0.96,0.0312,1.2
2,65720,10,27.83,1.247,1.24,0.0557,2.15
3,65720,2,37.78,0.484,1.08,0.0028,0.11
4,65720,4,47.15,0.409,0.73,0.0025,0.1
0,65721,7,55.58,1.254,1.3,0.0205,0.79
1,65721,3,43.74,0.245,1.28,0.0022,0.08
2,65721,3,33.23,1.562,1.16,0.0163,0.63
3,65721,5,44.4,0.346,0.8,0.0031,0.12
4,65721,5,34.51,0.377,1.2,0.0066,0.25
0,65722,7,33.85,1.093,1.0,0.0225,0.87
1,65722,5,43.01,0.677,1.17,0.0092,0.35
2,65722,3,47.72,0.556,0.85,0.003,0.11
3,65722,4,36.14,0.587,1.02,0.0066,0.26
4,65722,13,50.61,1.693,1.17,0.0507,1.95
0,65723,7,38.13,1.788,1.24,0.0407,1.57
1,65723,7,40.3,1.527,0.93,0.0246,0.95
2,65723,5,45.03,0.306,0.96,0.0033,0.13
3,65723,8,34.45,1.006,0.71,0.0166,0.64
4,65723,2,47.03,0.462,1.15,0.0023,0.09
0,65724,8,42.36,0.52,0.8,0.0078,0.3
1,65724,4,31.14,1.608,1.06,0.022,0.85
2,65724,7,57.21,0.464,0.97,0.0055,0.21
3,65724,4,43.79,0.417,0.89,0.0034,0.13
4,65724,4,44.82,1.962,1.05,0.0184,0.71
0,65725,3,56.07,1.391,1.15,0.0086,0.33
1,65725,9,43.67,0.98,0.8,0.0161,0.62
